source_id,evidence_layer,source_run_id,episode_evidence,deposit_amount,analysis_tier,design_tier,schedule_id,dataset_id,family,generator_config_id,horizon_months,coverage,cost_scenario,cost_scope,theorem_scope,comparison,comparison_role,corrected_mean_config,sample_count,attempted_count,excluded_count,median_relative_terminal_wealth_gap,mean_relative_terminal_wealth_gap,downside_quantile_0.05,worst_observed_relative_shortfall,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,mean_left_cash_drag,mean_left_asset_exposure,mean_left_guardrail_activation_frequency,mean_left_guardrail_floor,mean_left_guardrail_floor_per_deposit,mean_left_purchase_count,mean_right_purchase_count,scheduled_deposit_count,mean_contributed_capital,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_terminal_wealth_gap,mean_cash_contribution,mean_unit_contribution,mean_terminal_wealth_gap_per_contributed_capital,mean_cash_contribution_per_contributed_capital,mean_unit_contribution_per_contributed_capital,win_count,tie_count,loss_count
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,1,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,0,0,0,0,0,0,0,1,1,1000,1,12,12,12,12000,0,0,0,0,0,0,0,0,0,3,0
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,1,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,0,0,0,0,0,0,0,1,1,1000,1,12,12,12,12000,0,0,0,0,0,0,0,0,0,3,0
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.0031588433234840367072342566907499846699214993497706074218116,-0.00130221639253831881333301959802486881582244580868750819530429,-0.00562919544483630798885180484332507066028489021557919884059754,0.00590367901387544924236486574916674688143637808955793122046264,-0.00590367901387544924236486574916674688143637808955793122046264,0.00515587315974452950960006364584212510389054001326601405636136,0.0528769521969130048464299203561995251805180893078114921724923,0.948723761541151757031118310274092960632559721529983043658017,1,622.262403761960088534690330992183281598374488526846068840533,0.622262403761960088534690330992183281598374488526846068840533,12,12,12,12000,634.52342636295605815715904427439430216621707169373790606991,-6.363048780282061954448629371163638604522413315936688281312,-21.5196783532189544821415630882350815420107214518425795968,634.52342636295605815715904427439430216621707169373790606991,-656.04310471617501263930060736262938370822779314558048566671,-0.0017933065294349128735117969240195901285008934543202149664,0.0528769521969130048464299203561995251805180893078114921724925,-0.0546702587263479177199417172802191153090189827621317071388925,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,-0.0000120857042940826766650340324326418378822773236805353495587557,-0.00000850915830372891891136916408163441350481471630708356598838577,-0.000066859524057496762565922159354107998499678569158314091533292,0.0000729455040312094387771319512342709052349453742114006184193516,-0.0000729455040312094387771319512342709052349453742114006184193516,0.00005950373341410535870805849142200950260277854897068527001295,0.0528769521969130048464299203561995251805180893078114921724923,0.948723761541151757031118310274092960632559721529983043658017,1,622.262403761960088534690330992183281598374488526846068840533,0.622262403761960088534690330992183281598374488526846068840533,12,12,12,12000,17.7417084804007310357927931025674776653210410494527471260063,-0.161144933978172147567789166534585760178553717019693734814333,-0.118055154937416732961100640705347900863091091560726899133333,17.7417084804007310357927931025674776653210410494527471260063,-17.8597636353381477687538937432728255661841321410134740251468,-0.000009837929578118061080091720058778991738590924296727241594444416666666666666666666666666666666666666667,0.001478475706700060919649399425213956472110086754121062260500525,-0.001488313636278178980729491145272735463848677678417789502095566666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.00321815556462733936103200760411012620399923610363303700548494,-0.00129376436935936138143358275504739721385338110077257398480071,-0.00556985853646290332208419100482568903191615410070380923505476,0.00583115886666685487331221138268297379057358943371167281611807,-0.00583115886666685487331221138268297379057358943371167281611807,0.00516802132321611009004347072165090835301268223502698786720089,0.0513984764902129439267805209309855687084080025536904299119917,0.950016329489756644217008952006606688244293438230368700954813,1,618.35962276112690000339578153534757820412498354597250864415,0.61835962276112690000339578153534757820412498354597250864415,12,12,12,12000,616.7817178825553271213662511718268245008960306442851589439,-6.20190384630388980688084020462905284434385959891699454649767,-21.4016231982815377491804624475297336411476303602818526976667,616.7817178825553271213662511718268245008960306442851589439,-638.18334108083686487054671361935655814204366100456701164156,-0.001783468599856794812431705203960811136762302530023487724805558333333333333333333333333333333333333333,0.05139847649021294392678052093098556870840800255369042991199166666666666666666666666666666666666666667,-0.05318194509006973873921222613494637984517030508371391763679666666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.0031057163253344870549866597809808624311597753304798645578726,-0.00125041666869609987016542386070625653736801352830769680766236,-0.00557749027941172167293390780508798061257601387223307579191328,0.0058521318298647477415947131410998826327333737102056548179178,-0.0058521318298647477415947131410998826327333737102056548179178,0.00520659814911093518608510133996197545178910845576242895280333,0.0528542715898698701984973627165144017269808962374933494040693,0.94869731002971180261603398918961029511487668400637487820952,1,622.41889499569041986612998614760883306625537318400401946854,0.62241889499569041986612998614760883306625537318400401946854,12,12,12,12000,634.251259078438442381968352598172820723770754849920192848833,-6.35394525407543629154265454398832353200262236576475206478067,-20.8545551529868944473153429343670923303488067144500288891667,634.251259078438442381968352598172820723770754849920192848833,-655.105814231425336829283695532539913054119561564370221737973,-0.001737879596082241203942945244530591027529067226204169074097225,0.05285427158986987019849736271651440172698089623749334940406941666666666666666666666666666666666666667,-0.05459215118595211140244030796104499275450996346369751847816441666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,-0.0000131294606151301601234513981303897364433076404319357249719384,-0.0000072108584072771539835874337997862632426203691626506785451196,-0.0000647789947469938391170332360776449108715761005404934219471084,0.000070517831872756470116320106960673263585828151663666499388794,-0.000070517831872756470116320106960673263585828151663666499388794,0.0000620147172660551682890092036917042103012746846076501887253736,0.0528542715898698701984973627165144017269808962374933494040693,0.94869731002971180261603398918961029511487668400637487820952,1,622.41889499569041986612998614760883306625537318400401946854,0.62241889499569041986612998614760883306625537318400401946854,12,12,12,12000,17.744404290819108166510553649207513892504977125080297674201,-0.161007582762975692413815450391169294481437311626004583782667,-0.100139921643593161595884877465291535348702777322311764833333,17.744404290819108166510553649207513892504977125080297674201,-17.8445442124627013281064385266728054278536799024026094389827,-0.000008344993470299430132990406455440961279058564776859313736111083333333333333333333333333333333333333333,0.00147870035756825901387587947076729282437541476042335813951675,-0.001487045351038558444008869877222733785654473325200217453248558333333333333333333333333333333333333333,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.0031675346088373447306897483380226193778483230201269803009553,-0.00124325339987729698233462454424933632109291039775139308371593,-0.00552057302114937359124451075630499478325199587147882357646671,0.0057820217336284879090839288027808142727412928549623617181902,-0.0057820217336284879090839288027808142727412928549623617181902,0.0052197961428339416927698035080554246873108846818351627679977,0.0513755712323016111846214832457471089026054814770699912645527,0.94999124008771488319202007574759416674113471936447570309868,1,618.52060269298894129290265022607501923799381831427254430809,0.61852060269298894129290265022607501923799381831427254430809,12,12,12,12000,616.506854787619334215457798948965306831265777724839895174633,-6.192937671312460599128839093597154237521185054138747480998,-20.7544152313433012857194580569018007950001039371277171243333,616.506854787619334215457798948965306831265777724839895174633,-637.26127001896263550117725700586710762626588166196761229899,-0.001729534602611941773809954838075150066250008661427309760361108333333333333333333333333333333333333333,0.05137557123230161118462148324574710890260548147706999126455275,-0.05310510583491355295843143808382225896885549013849730102491583333333333333333333333333333333333333333,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.00315897210582363887121532249574987158735108037086175701316643,-0.00130230868420679333902392182330665337174644918120888898715933,-0.00562961480021766849143392319281264122321697248346621280773751,0.00590413065515033844923598993693072673831318271820004122935652,-0.00590413065515033844923598993693072673831318271820004122935652,0.00515617670835359730337954696276063821042491554543513128104497,0.0528282465217453252914148747818175794222931481429533172859947,0.948719689458374574872091952342897981089033669250713721822513,1,622.58621471257177852938719812004563245546149645801061285217,0.62258621471257177852938719812004563245546149645801061285217,12,12,12,12000,633.938958260943903496978497381810953067517777715439807431933,-6.35718787736084300597503096695761920593975186591443788670233,-21.4996498472705106601007356330451751694832041714210762598,633.938958260943903496978497381810953067517777715439807431933,-655.438608108214414157079233014856128237000981886860883691717,-0.001791637487272542555008394636087097930790267014285089688316666666666666666666666666666666666666666667,0.05282824652174532529141487478181757942229314814295331728599441666666666666666666666666666666666666667,-0.05461988400901786784642326941790467735308341515723840697430975,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,-0.0000120871600886365107077187603243086541508549275009204476121094,-0.00000850829618743182080903945752062049639158890981300990510133697,-0.0000668647257049071874832434513225462310516727768582427523034857,0.0000729511218844928182360795281001281840406525378979452306025275,-0.0000729511218844928182360795281001281840406525378979452306025275,0.000059513393410833866516679915862575349016740735959835962910626,0.0528282465217453252914148747818175794222931481429533172859947,0.948719689458374574872091952342897981089033669250713721822513,1,622.58621471257177852938719812004563245546149645801061285217,0.62258621471257177852938719812004563245546149645801061285217,12,12,12,12000,17.7252950900691637000632536420139855254237618112092458686537,-0.160995618797382835241584214585756872997725264291374134464333,-0.117926357644926880203305576671275050180531932463470108566667,17.7252950900691637000632536420139855254237618112092458686537,-17.8432214477140905802665592186852605756042937436727159772052,-0.000009827196470410573350275464722606254181710994371955842380555583333333333333333333333333333333333333333,0.001477107924172430308338604470167832127118646817600770489054475,-0.001486935120642840881688879934890438381300357811972726331433766666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.00321829396763946489682097557232841431050171212115009125569422,-0.00129385752806637060209942933905485914444263197762195826597797,-0.00557027385661470212112967702195429787762872793548841413238045,0.00583160495538972847938619940524606271842061858152600556312336,-0.00583160495538972847938619940524606271842061858152600556312336,0.00516832633883008156990888696040989959559443476981022202088368,0.05135113859757289498307627031164974729517450132535254679694,0.95001235425200525320065455053460695651994318712625241517027,1,618.687142073301310321007503384187649898416496243695330157577,0.618687142073301310321007503384187649898416496243695330157577,12,12,12,12000,616.21366317087473979691524373979696754209401590423056156328,-6.196192258563460170733446752371862332942026601623063752238,-21.3817234896255837798974300563739001193026722389576061512333,616.21366317087473979691524373979696754209401590423056156328,-637.59538666050032357681267379617086766139668814318816771451,-0.001781810290802131981658119171364491676608556019913133845936108333333333333333333333333333333333333333,0.05135113859757289498307627031164974729517450132535254679694,-0.05313294888837502696473438948301423897178305734526568064287583333333333333333333333333333333333333333,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.0078428497905095477951192269861737124948598979402532268312369,-0.00365405485956266578019052979644828982785116318164608273542023,-0.0114841895828515087797382235289374608299765453598068272995811,0.0118887828931117266669181120336889884227672839619794495738416,-0.0118887828931117266669181120336889884227672839619794495738416,0.00876946810493327712146574963051783143407369235729442819881784,0.08780193142048814419546526785481474547412666905476726361946,0.914600144464060347581803301852544132172497420318641609111037,0.527777777777777777777777777777777777777777777777777777777777,217.708451587486878144350732804963894196080905651591374305661,0.217708451587486878144350732804963894196080905651591374305661,12,12,12,12000,1053.62317704585773034558321425777694568952002865720716343352,-10.75639592221637871952600426729095751824172082865827047692,-55.5249931771731825125758882739156947166934782856361969752,1053.62317704585773034558321425777694568952002865720716343352,-1109.14817022303091285815910253169264040621350694284336040871,-0.0046270827647644318760479906894929745597244565238030164146,0.08780193142048814419546526785481474547412666905476726361946,-0.09242901418525257607151325854430772003385112557857028003405916666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,0.000117576114261826130640274568469458013023152423571992729073007,0.0000467108424276453436029751528556951735194895293756272554495247,-0.000107705541471875092632198164497416653690401643136466680212063,0.000132736836553397450773584023715958283325240983881851059021515,-0.000132736836553397450773584023715958283325240983881851059021515,0.000155293249574507350942234913813585790860557148436740096297082,0.08780193142048814419546526785481474547412666905476726361946,0.914600144464060347581803301852544132172497420318641609111037,0.527777777777777777777777777777777777777777777777777777777777,217.708451587486878144350732804963894196080905651591374305661,0.217708451587486878144350732804963894196080905651591374305661,12,12,12,12000,57.5815577614612133331801507734870859511135458797053948859667,-0.520869160964320446069743434338209853181910471396707497911667,0.4738943604285919836023429432108015066727504596089149754,57.5815577614612133331801507734870859511135458797053948859667,-57.1076634010326213495778078302762844444407954200964799105333,0.00003949119670238266530019524526756679222272920496740958128333333333333333333333333333333333333333333333,0.004798463146788434444431679231123923829259462156642116240497225,-0.004758971950086051779131483985856357037036732951674706659211108333333333333333333333333333333333333333,2,0,1
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.00795949005885874768044834720701635577819027047481679716265742,-0.00370141981435962134989432298718265724304486594781025618040397,-0.0113777950575581651015321243781059090628233331728161890216338,0.0117576067240803225927636551748936372055603401392605658948534,-0.0117576067240803225927636551748936372055603401392605658948534,0.00861283733986020622352903342036202125461601277064659451629891,0.0830034682736997097510335886236908216448672068981251473789627,0.918887062890513428687428075186167761731697609302653496141927,0.527777777777777777777777777777777777777777777777777777777777,220.124939143497437564218920506797927175667736655193050036533,0.220124939143497437564218920506797927175667736655193050036533,12,12,12,12000,996.041619284396517012403063484289859738406482777501768547553,-10.2355267612520582734562608329527476650598103572615629790083,-55.9988875376017744961782312171264962233662287452451119506,996.041619284396517012403063484289859738406482777501768547553,-1052.04050682199829150858129470141635596177271152274688049817,-0.004666573961466814541348185934760541351947185728770425995883333333333333333333333333333333333333333333,0.08300346827369970975103358862369082164486720689812514737896275,-0.0876700422351665242923817745584513629968143926268955733748475,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.00775504406741140121693859838717678663836188864354937502016453,-0.0035677242492887321573787737761572053803202044258852416275421,-0.0114033048115930830346196088574736349593840695611368241799325,0.0118086671165021587921397211319510625506087563297576518643512,-0.0118086671165021587921397211319510625506087563297576518643512,0.0088605384360473635369419981906562330480100316956513020018894,0.0878012438023764715911279699932326287789931010684262420500937,0.914522824534716103365888000418477267445445730397158901186397,0.527777777777777777777777777777777777777777777777777777777777,217.825470751702005629143637128850090420323157332582607672406,0.217825470751702005629143637128850090420323157332582607672406,12,12,12,12000,1053.61492562851765909353563991879154534791721282111490460112,-10.7454214825087596549962739321117562042440373022871546590177,-54.4025123907148955462137322475337222726505364802309978287333,1053.61492562851765909353563991879154534791721282111490460112,-1108.01743801923255463974937216632526762056774930134590242986,-0.004533542699226241295517811020627810189387544706685916485727775,0.08780124380237647159112796999323262877899310106842624205009333333333333333333333333333333333333333333,-0.09233478650160271288664578101386043896838064577511215853582166666666666666666666666666666666666666667,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,0.000126183933317739669887887524843085635850642319018352441918056,0.0000505127764018381592317445090395768318566215077166326918018813,-0.000102273414220084109149801178250675112175263379199479227949654,0.000127657563946508973487322145261092973067030679001460524601622,-0.000127657563946508973487322145261092973067030679001460524601622,0.00015301195983428378129466814753673783278625288313300615808921,0.0878012438023764715911279699932326287789931010684262420500937,0.914522824534716103365888000418477267445445730397158901186397,0.527777777777777777777777777777777777777777777777777777777777,217.825470751702005629143637128850090420323157332582607672406,0.217825470751702005629143637128850090420323157332582607672406,12,12,12,12000,57.5805628348633703586808834271571921936247451430941712777687,-0.520394376409197598464941948072008956450305947354264354478,0.524318753830947543033395008502933761857042280879826725266667,57.5805628348633703586808834271571921936247451430941712777687,-57.0562440810324228156474884186542584317677028622143445525167,0.00004369322948591229525278291737524448015475352340665222710555558333333333333333333333333333333333333333,0.004798380236238614196556740285596432682802062095257847606480725,-0.004754687006752701901303957368221188202647308571851195379376391666666666666666666666666666666666666667,2,0,1
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.00788023364185274913069831034998447865534853926702962688191491,-0.0036188467432196122441189185271877312111664138698692507999396,-0.0113022741851318843761256789805776376630565145022240757956387,0.0116825009121628994033953866061990997750240673061345701193858,-0.0116825009121628994033953866061990997750240673061345701193858,0.00870619432435681180173694137462038479687336496355644460148194,0.083002863566137857394571229707636196096191038973168394443613,0.91881330018481277847240311265668790993949788038954349304476,0.527777777777777777777777777777777777777777777777777777777777,220.241422632092123060410249282429880761718320391481088571452,0.220241422632092123060410249282429880761718320391481088571452,12,12,12,12000,996.034362793654288734854756491634353154292467678020733323353,-10.2250271060995620565313319840397472477937313549328903045397,-54.926831144545843089247127256036656034507578761110824554,996.034362793654288734854756491634353154292467678020733323353,-1050.96119393820013182410188374767100918880004643913155787735,-0.004577235928712153590770593938003054669542298230092568712833333333333333333333333333333333333333333333,0.08300286356613785739457122970763619609619103897316839444361275,-0.08758009949485001098534182364563925076573333720326096315644583333333333333333333333333333333333333333,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,3,3,0,-0.00784604639873514253661282480765375556812601772077631803485834,-0.00365532932853805076005883369935557646058634765242147914251623,-0.011496040511485426382291810108363106290113972116418095740156,0.0119015954129021245873672529195530341481126337159338488185224,-0.0119015954129021245873672529195530341481126337159338488185224,0.00878165382602311484380357662914006033447960847944572942583202,0.0878005267472827394990121505702168853828154150598821256705437,0.914515929702824248335806624701495791906354299176816216530743,0.527777777777777777777777777777777777777777777777777777777777,217.940363380829428672919908858760420729217964747274598044139,0.217940363380829428672919908858760420729217964747274598044139,12,12,12,12000,1053.60632096739287398814580684260262459378498071858550804653,-10.755941557371479739303163773618637715922528072747496151124,-55.496874559221286733776627810299522935339949121352555482,1053.60632096739287398814580684260262459378498071858550804653,-1109.10319552661416072192243465290214752912492983993806352845,-0.004624739546601773894481385650858293577944995760112712956833333333333333333333333333333333333333333333,0.08780052674728273949901215057021688538281541505988212567054416666666666666666666666666666666666666667,-0.09242526629388451339349353622107517896076041081999483862737083333333333333333333333333333333333333333,1,0,2
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,3,3,0,0.000119168732351062173276923203131975744589281631667967878813579,0.0000458413252667883135122199201998369159971542511606155121657453,-0.000111426636241489732866460703091464813789281521760828421205366,0.00013704834386288438910461447044962487583134409436402801009636,-0.00013704834386288438910461447044962487583134409436402801009636,0.000155403587312187156364351027917159879233525216177906667780017,0.0878005267472827394990121505702168853828154150598821256705437,0.914515929702824248335806624701495791906354299176816216530743,0.527777777777777777777777777777777777777777777777777777777777,217.940363380829428672919908858760420729217964747274598044139,0.217940363380829428672919908858760420729217964747274598044139,12,12,12,12000,57.5789217257861507157086383261253592454694298038806349351517,-0.520947514526441147966589932456180527662640850230768676268667,0.461344527010448662866554380747471180711984503741958347033333,57.5789217257861507157086383261253592454694298038806349351517,-57.1175771987757020528420839453778880647574453001386765880343,0.00003844537725087072190554619839562259839266537531182986225277775,0.004798243477148845892975719860510446603789119150323386244595975,-0.004759798099897975171070173662114824005396453775011556382336191666666666666666666666666666666666666667,2,0,1
stochastic-primary-v1,stochastic,smartdca-stochastic-v1-78c05259beccc59ab5605e1ac291e01cb899361705862e88ba2e73d2fb2fbf25,public episode rows independently regrouped and reconciled,1000,primary,,,,mean_reversion,mean-reversion-twelve-month-baseline,12,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,3,3,0,-0.00796426603959815918292596764329996759556778705684803944548784,-0.0037018385815172391744971819004297127506517156979842963342091,-0.011385970245513470762967066606961129319724664125986730898025,0.0117661596017262831607494109362568139557420949114465855038625,-0.0117661596017262831607494109362568139557420949114465855038625,0.00862490989677272482018383287826764329935473487434173594672296,0.0830022832701338936060364307097064387790262959095587394259477,0.918807023129946347750789975875023091982372886577286783816583,0.527777777777777777777777777777777777777777777777777777777777,220.354938890779055226886904955734352885632193048486905006968,0.220354938890779055226886904955734352885632193048486905006968,12,12,12,12000,996.027399241606723272437168516477265348315550914704873111373,-10.2349940428450385913365738411624571882598872225167274748553,-55.9582190862317353966431821910469941160519336250945138290333,996.027399241606723272437168516477265348315550914704873111373,-1051.98561832783845866908035070752425946436748453979938694042,-0.004663184923852644616386931849253916176337661135424542819086108333333333333333333333333333333333333333,0.08300228327013389360603643070970643877902629590955873942594775,-0.087665468193986538222423362558960354955363957044983282245035,1,0,2
