input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,sample_count,excluded_count,mean_terminal_wealth_gap,mean_wealth_ratio,win_count,tie_count,loss_count,uncertainty_status,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_total_fees,mean_right_total_fees,mean_left_purchase_count,mean_right_purchase_count
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,113.631022553738776959498587907254159049102721054341427620078,1.04322140128432481947003278132257273875716466758854027174266,37,0,5,not-estimated-by-canonical-run,0.0432214012843248194700327813225727387571646675885402717426579,0.0419417501047443446630344472197195709399659487925096374472972,-0.0289275660113526640017748574701177672713751430265064085377164,0.112887580968671489182517859068026989636149431800809627568337,-0.0075805144341581100348727012542580670802767893707410256061922,-0.00110212211594783557385185851447752779459183819353426579624613,0.0193377336192144031479577760805835838053275304465714691520792,33.032229232299381593569915208273439106270153119025448629271,2.68662644404797984553095575663269066476108559784386596636024,0.135065419718096340200927143422425349786377183074217351373545,0.129560048179379776601998824221046443268665490887713109935332,0.699716853420001981796893883443994814191384384303532950846912,0.697188704083469234170013335338977961396357211457139893686938,0.742063492063492063492063492063492063492063492063492063492064,0.79761904761904761904761904761904761904761904761904761904761,387.823921366247898088424102555619667691858299392999624464924,403.163861836787184009406231628453850676072898295120517342736,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,575.784603973765432098765432098765432098765432098765432098769,1.29228398096798021919690074479181691973863112454436206017806,42,0,0,not-estimated-by-canonical-run,0.292283980967980219196900744791816919738631124544362060178062,0.288113418974530085641196752307863418974530085641196752307858,0.199153632799466132799466132799466132799466132799466132799462,0.412394947030363697030363697030363697030363697030363697030364,0.218272610447605415399296236655334883998330053080455656945192,0.232370372472274646187689665950535515752907057254883341839864,0.250997930597964565355869703695790652312391442826225434921092,777.360289076278659611992945326278659611992945326278659611995,-6.71918950341710758377425044091710758377425044091710758377421,0.129560048179379776601998824221046443268665490887713109935332,0,0.697188704083469234170013335338977961396357211457139893686938,1,0.79761904761904761904761904761904761904761904761904761904761,0,403.163861836787184009406231628453850676072898295120517342736,,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,42,42,0,689.621536126233478071763852125228449700401470772205833304157,1.34828740287409688987971371562663734156061685167410677344466,42,0,0,not-estimated-by-canonical-run,0.348287402874096889879713715626637341560616851674106773444664,0.344669923569835052824345264771793154356106457099855062914822,0.205860379657046118598457508560846529288553169146314979596242,0.4960377593409372985685804198942971008298106320989249035845,0.22883816478698850772759978183064725624436841109113007421987,0.256716685335941945909993014384506182842945788312108995425234,0.283959246371849597569681730282348474677670239951083384065334,810.666156541847406252590181339261414580519715699323257163874,-4.03482068052046427269421097380109882933727483090391412865748,0.135111026090307901042098363556543569096753285949887209527314,0,0.699858552999057705343230015092814592113739208579359645980788,1,0.742063492063492063492063492063492063492063492063492063492064,0,387.554007687503272326851469793047384000843430705799551418874,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,42,42,0,113.611753277908963080582194276903934709219812923881318312981,1.0431767132346346411730682116748134059705494839891651277828,37,0,5,not-estimated-by-canonical-run,0.043176713234634641173068211674813405970549483989165127782804,0.0419229981770766970089726466374188054157714360940704035732686,-0.0290110893377547337798676803367985423046266122224696882685999,0.112851449151239319447621090748998694274889264950963143300065,-0.00762909724997393106973495431135975405258277400977377025961977,-0.00110813738038123648880403904615545144648976557299489328982766,0.0193217774285882481213582201612968197065384677302766287886509,32.9689150295017272402445023269157355681740366869775781515364,2.68809460828024119467792306499960663803485920789679133871486,0.135111026090307901042098363556543569096753285949887209527314,0.129616206918724279835390946502057613168724279835390946502057,0.699858552999057705343230015092814592113739208579359645980788,0.697317261638127859482033862327747887162473209385656432781024,0.742063492063492063492063492063492063492063492063492063492064,0.79761904761904761904761904761904761904761904761904761904761,387.554007687503272326851469793047384000843430705799551418874,402.8604267710170487948265726043503821281599059376837154615,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,42,42,0,576.009782848324514991181657848324514991181657848324514991179,1.29210780026748598548743091686127023831899832643379490035773,42,0,0,not-estimated-by-canonical-run,0.292107800267485985487430916861270238318998326433794900357726,0.287869047619047619047619047619047619047619047619047619047618,0.1990625,0.412109375,0.218128195450885668276972624798711755233494363929146537842188,0.232279520750988142292490118577075098814229249011857707509881,0.250801090044466403162055335968379446640316205533596837944663,777.697241512345679012345679012345679012345679012345679012345,-6.72291528880070546737213403880070546737213403880070546737224,0.129616206918724279835390946502057613168724279835390946502057,0,0.697317261638127859482033862327747887162473209385656432781024,1,0.79761904761904761904761904761904761904761904761904761904761,0,402.8604267710170487948265726043503821281599059376837154615,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,42,42,0,689.62013039191065662307572435825883907976589323286858767084,1.3486346362190898659386464093951837094101964574283744652948,42,0,0,not-estimated-by-canonical-run,0.348634636219089865938646409395183709410196457428374465294795,0.34503830191092882406049015027477442726491869266410521860839,0.206068446956169921255409365111739002322588215650011369700656,0.496562379502911736352686494706079284976679455614401785111072,0.229009604507227686773408219556958507315853480847844874782029,0.256932512929018648993749393497214555140015152282475784563301,0.284182854219561357460924108068136944060302355989084388843286,810.51490877151533462529354966558096002013242362234263527061,-4.02982594598682260007392751024407069801221767964913491999219,0.135085818128585889104215591610930160003355403937057105878435,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.699695475178506543982436195440832065541165370893342387373138,1,0.742063492063492063492063492063492063492063492063492063492064,0,387.695354630362428866245617810633355682909421111676322970721,,5.18430079043804661875595049983458445552434323314451285187752,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,113.531283279484647602001896206601079825035953946049043095399,1.04317757294452719698086883454101086482363263616939073731052,37,0,5,not-estimated-by-canonical-run,0.0431775729445271969808688345410108648236326361693907373105245,0.0419351455962898292344268115887260663861791970067526968732008,-0.029034449302782161605986760025076936818550020505870889833053,0.112891186929166101889423997189520059349102539145046174479166,-0.00762823511044233089496914221642608469461864172923355968815723,-0.00115279072133724099797524974943331156876075278688432249211156,0.0192790243644253889667153827007989276227498875987889144678088,32.9905485923900181619948458070647495039383002059242402709067,2.6846911562364876480002350133178776773699217913374934274831,0.135085818128585889104215591610930160003355403937057105878435,0.129587393363187552743883117309752701752699020569403065833284,0.699695475178506543982436195440832065541165370893342387373138,0.697160568708484637862427253273957579666838653917494404682164,0.742063492063492063492063492063492063492063492063492063492064,0.79761904761904761904761904761904761904761904761904761904761,387.695354630362428866245617810633355682909421111676322970721,403.015450070023549037925701506621342517513937416970048960295,5.18430079043804661875595049983458445552434323314451285187752,5.21725838143943524828841288325822556391988599059298861638388,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.75,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,576.088847112426009021073828151657759254729939286819544575448,1.29243756212592684692582685475339962335475663761274168768477,42,0,0,not-estimated-by-canonical-run,0.292437562125926846925826854753399623354756637612741687684767,0.288244511806663038071132394969816868019144684117494104131423,0.199306981109259509556880339622394449008073467209058569068871,0.412580564382853939474057203894385109359360468306053604456917,0.218421884886325376356852238091791137104334613856842832836132,0.232520073346645911105347202607850886576025125209119141965096,0.251120525132797213617654040065256861573105515203483079663223,777.524360179125316463298703858516210516194123416418394999705,-6.71451710222331024807416252356194837538213947098662834747533,0.129587393363187552743883117309752701752699020569403065833284,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.697160568708484637862427253273957579666838653917494404682164,1,0.79761904761904761904761904761904761904761904761904761904761,0,403.015450070023549037925701506621342517513937416970048960295,,5.21725838143943524828841288325822556391988599059298861638388,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,42,42,0,383.866312825363627928311384356241035641268769621210155277238,1.19282813120288864322977219238638889597976972678826553638412,42,0,0,not-estimated-by-canonical-run,0.192828131202888643229772192386388895979769726788265536384124,0.173578840930689925577881815698793219024652286501760243085305,0.0878948623681023827103617448917697120303945765585617195655572,0.34457582606950464821011922021423870266649815441025607071521,0.0979513264057137496012650805446100570025600686257719599952654,0.116299498288652696993888252371186429997791662654688466200585,0.142443489116032501783648544841105857031533861177667986913722,445.435324992612928659706759181158832681909407678033959097814,-2.05230040557497669104651249416392656802135460189412679401906,0.0742392208321021547766177931968598054469849012796723265163014,0,0.815723230322694143865493775396647379952624055706452093036114,1,0.988095238095238095238095238095238095238095238095238095238095,0,709.495297184521351924170033360259912358307664647271071222976,,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,109.818404977039112937129726507916520650087111772885640286055,1.04700639008070648716733902960213938551256678330313873924717,39,0,3,not-estimated-by-canonical-run,0.0470063900807064871673390296021393855125667833031387392471695,0.039203435733491508388124735905303345244054283949902325814725,-0.0100521181140849840064411280324169731219124497022321255849208,0.12173272516720357883523145236884908250796113348808266935422,-0.00147842770136398780477908450520559742983826067553917350183334,0.00731978309679241095682439600448933518490647210648045140510303,0.0209924158676538625570585862660265981348076139962475635176751,83.4780388374101067902182230259560108124208715228311372283181,0.878012204654300204897050116065350327922208008335150101924498,0.0742392208321021547766177931968598054469849012796723265163014,0.0603262143592004703115814226925338036449147560258671369782481,0.815723230322694143865493775396647379952624055706452093036114,0.840574816453797498271148840568785748814411718726775625590281,0.988095238095238095238095238095238095238095238095238095238095,1,709.495297184521351924170033360259912358307664647271071222976,739.730040417401528512639623750734861845972957084068195179307,6,6,6,6
