episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
trend-positive-baseline-s104729-h12,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded,12879.9482882567060034412311259398241249657744873521886537884,1099.71278458507696032038051660219324681708369477312455970165,112.012363756792721078180672954080531178726207331035993015946,12,63.9817451370270991666666666666666666666666666666666666666667,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,frictionless,dca,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,frictionless,neutral_guarded,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,1000,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,frictionless,corrected_guarded,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,1000,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,proportional-10bps,dca,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,proportional-10bps,neutral_guarded,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,1000,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,proportional-10bps,corrected_guarded,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,1000,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,fixed-1-usd,dca,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,fixed-1-usd,neutral_guarded,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,1000,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,1,identity-a0-b0,fixed-1-usd,corrected_guarded,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,1000,outside-current-safety-theorem
